,MovieID,Title,Genres,Release Year
1713,1768,Mat' i syn,Drama,1997
1714,1769,The Replacement Killers,Action|Thriller,1998
1715,1770,B. Monkey,Romance|Thriller,1998
1716,1771,Night Flier,Horror,1997
1717,1772,Blues Brothers 2000,Action|Comedy|Musical,1998
1718,1773,Tokyo Fist,Action|Drama,1995
1719,1774,Mass Transit,Comedy|Drama,1998
1720,1776,Ride,Drama,1998
1721,1777,The Wedding Singer,Comedy|Romance,1998
1722,1779,Sphere,Adventure|Sci-Fi|Thriller,1998
1723,1780,Ayn Rand: A Sense of Life,Documentary,1997
1724,1781,A Further Gesture,Drama,1996
1725,1782,Little City,Comedy|Romance,1998
1726,1783,Palmetto,Film-Noir|Mystery|Thriller,1998
1727,1784,As Good As It Gets,Comedy|Drama,1997
1728,1785,King of New York,Action|Crime,1990
1729,1787,A Paralyzing Fear: The Story of Polio in America,Documentary,1998
1730,1788,Men With Guns,Action|Drama,1997
1731,1789,The Sadness of Sex,Drama,1995
1732,1791,Twilight,Crime|Drama,1998
1733,1792,U.S. Marshalls,Action|Thriller,1998
1734,1793,Welcome to Woop-Woop,Comedy,1997
1735,1794,Love and Death on Long Island,Comedy|Drama,1997
1736,1795,"Callejón de los milagros, El",Drama,1995
1737,1796,In God's Hands,Action|Drama,1998
1738,1797,Everest,Documentary,1998
1739,1798,Hush,Thriller,1998
1740,1799,Suicide Kings,Crime|Drama,1997
1741,1801,The Man in the Iron Mask,Action|Drama|Romance,1998
1742,1804,The Newton Boys,Crime|Drama,1998
1743,1805,Wild Things,Crime|Drama|Mystery|Thriller,1998
1744,1806,Paulie,Adventure|Children's|Comedy,1998
1745,1807,A Cool Dry Place,Drama,1998
1746,1809,Hana-bi,Comedy|Crime|Drama,1997
1747,1810,Primary Colors,Drama,1998
1748,1811,"Niagara, Niagara",Drama,1997
1749,1812,Wide Awake,Children's|Comedy|Drama,1998
1750,1814,A Price Above Rubies,Drama,1998
1751,1815,Eden,Drama,1997
1752,1816,Two Girls and a Guy,Comedy|Drama,1997
1753,1817,No Looking Back,Comedy|Drama|Romance,1998
1754,1819,Storefront Hitchcock,Drama,1997
1755,1820,The Proposition,Drama,1998
1756,1821,The Object of My Affection,Comedy|Romance,1998
1757,1822,Meet the Deedles,Children's|Comedy,1998
1758,1824,Homegrown,Comedy|Thriller,1998
1759,1825,The Player's Club,Action|Drama,1998
1760,1826,Barney's Great Adventure,Adventure|Children's,1998
1761,1827,The Big One,Comedy|Documentary,1997
1762,1829,Chinese Box,Drama|Romance,1997
1763,1830,Follow the Bitch,Comedy,1998
1764,1831,Lost in Space,Action|Sci-Fi|Thriller,1998
1765,1832,Heaven's Burning,Action|Drama,1997
1766,1833,Mercury Rising,Action|Drama|Thriller,1998
1767,1834,The Spanish Prisoner,Drama|Thriller,1997
1768,1835,City of Angels,Romance,1998
1769,1836,The Last Days of Disco,Drama,1998
1770,1837,The Odd Couple II,Comedy,1998
1771,1839,My Giant,Comedy,1998
1772,1840,He Got Game,Drama,1998
1773,1841,The Gingerbread Man,Drama|Thriller,1998
1774,1842,Illtown,Crime|Drama,1996
1775,1843,Slappy and the Stinkers,Children's|Comedy,1998
1776,1844,Live Flesh,Drama,1997
1777,1845,Zero Effect,Comedy|Thriller,1998
1778,1846,Nil By Mouth,Drama,1997
1779,1847,Ratchet,Drama|Thriller,1996
1780,1848,The Borrowers,Adventure|Children's|Comedy|Fantasy,1997
1781,1849,Prince Valiant,Adventure,1997
1782,1850,"I Love You, Don't Touch Me!",Drama|Romance,1998
1783,1851,Leather Jacket Love Story,Drama|Romance,1997
1784,1852,Love Walked In,Drama|Thriller,1998
1785,1853,An Alan Smithee Film: Burn Hollywood Burn,Comedy,1997
1786,1854,Kissing a Fool,Comedy|Romance,1998
1787,1855,Krippendorf's Tribe,Comedy,1998
1788,1856,Kurt & Courtney,Documentary|Musical,1998
1789,1857,The Real Blonde,Comedy,1997
1790,1858,Mr. Nice Guy,Action|Comedy,1997
1791,1859,Taste of Cherry,Drama,1997
1792,1860,Character (Karakter),Drama,1997
1793,1861,Junk Mail,Comedy|Thriller,1997
1794,1862,Species II,Horror|Sci-Fi,1998
1795,1863,Major League: Back to the Minors,Comedy,1998
1796,1864,Sour Grapes,Comedy,1998
1797,1865,Wild Man Blues,Documentary,1998
1798,1866,The Big Hit,Action|Comedy,1998
1799,1867,Tarzan and the Lost City,Action|Adventure,1998
1800,1868,The Truce,Drama|War,1996
1801,1869,Black Dog,Action|Thriller,1998
1802,1870,"Dancer, Texas Pop. 81",Comedy|Drama,1998
1803,1871,A Friend of the Deceased,Comedy|Drama,1997
1804,1872,Go Now,Drama,1995
1805,1873,Les Misérables (1998),Drama,1998
1806,1874,Still Breathing,Comedy|Romance,1997
1807,1875,Clockwatchers,Comedy,1997
1808,1876,Deep Impact,Action|Drama|Sci-Fi|Thriller,1998
1809,1877,Little Men,Drama,1998
1810,1878,Woo,Comedy|Romance,1998
1811,1879,The Hanging Garden,Drama,1997
1812,1880,Lawn Dogs,Drama,1997
1813,1881,Quest for Camelot,Adventure|Animation|Children's|Fantasy,1998
1814,1882,Godzilla,Action|Sci-Fi,1998
1815,1883,Bulworth,Comedy,1998
1816,1884,Fear and Loathing in Las Vegas,Comedy|Drama,1998
1817,1885,The Opposite of Sex,Comedy|Drama,1998
1818,1886,I Got the Hook Up,Comedy,1998
1819,1887,Almost Heroes,Adventure|Comedy,1998
1820,1888,Hope Floats,Comedy|Drama|Romance,1998
1821,1889,Insomnia,Thriller,1997
1822,1890,Little Boy Blue,Drama,1997
1823,1891,The Ugly,Horror|Thriller,1997
1824,1892,A Perfect Murder,Mystery|Thriller,1998
1825,1893,Beyond Silence,Drama,1996
1826,1894,Six Days Seven Nights,Adventure|Comedy|Romance,1998
1827,1895,Can't Hardly Wait,Comedy|Drama|Romance,1998
1828,1896,Cousin Bette,Comedy,1998
1829,1897,High Art,Drama|Romance,1998
1830,1898,The Land Girls,Drama|War,1998
1831,1899,Passion in the Desert,Adventure|Drama,1998
1832,1900,The Children of Heaven (Bacheha-Ye Aseman),Drama,1997
1833,1901,Dear Jesse,Documentary,1997
1834,1902,Dream for an Insomniac,Drama|Romance,1996
1835,1903,Hav Plenty,Comedy,1997
1836,1904,Henry Fool,Comedy|Drama,1997
1837,1905,Marie Baie Des Anges,Drama,1997
1838,1906,Mr. Jealousy,Comedy|Romance,1997
1839,1907,Mulan,Animation|Children's,1998
1840,1908,Resurrection Man,Drama|Thriller,1998
1841,1909,The X-Files: Fight the Future,Mystery|Sci-Fi|Thriller,1998
1842,1910,I Went Down,Action|Comedy|Crime,1997
1843,1911,Doctor Dolittle (1998),Comedy,1998
1844,1912,Out of Sight,Action|Crime|Romance,1998
1845,1913,Picnic at Hanging Rock,Drama|Mystery,1975
1846,1914,Smoke Signals,Comedy|Drama,1998
1847,1915,Voyage to the Beginning of the World,Drama,1997
1848,1916,Buffalo 66,Action|Comedy|Drama,1998
1849,1917,Armageddon,Action|Adventure|Sci-Fi|Thriller,1998
1850,1918,Lethal Weapon 4,Action|Comedy|Crime|Drama,1998
1851,1919,Madeline,Children's|Comedy,1998
1852,1920,Small Soldiers,Animation|Children's|Fantasy|War,1998
1853,1921,Pi,Sci-Fi|Thriller,1998
1854,1922,Whatever,Drama,1998
1855,1923,There's Something About Mary,Comedy,1998
1856,1924,Plan 9 from Outer Space,Horror|Sci-Fi,1958
1857,1925,Wings,Drama|Romance|War,1927
1858,1926,The Broadway Melody,Musical,1929
1859,1927,All Quiet on the Western Front,War,1930
1860,1928,Cimarron,Western,1931
1861,1929,Grand Hotel,Drama,1932
1862,1930,Cavalcade,Drama,1933
1863,1931,Mutiny on the Bounty,Adventure,1935
1864,1932,The Great Ziegfeld,Musical,1936
1865,1933,The Life of Émile Zola,Drama,1937
1866,1934,You Can't Take It With You,Comedy,1938
1867,1935,How Green Was My Valley,Drama,1941
1868,1936,Mrs. Miniver,Drama|War,1942
1869,1937,Going My Way,Comedy,1944
1870,1938,The Lost Weekend,Drama,1945
1871,1939,The Best Years of Our Lives,Drama|War,1946
1872,1940,Gentleman's Agreement,Drama,1947
1873,1941,Hamlet (1948),Drama,1948
1874,1942,All the King's Men,Drama,1949
1875,1943,The Greatest Show on Earth,Drama,1952
1876,1944,From Here to Eternity,Drama|Romance|War,1953
1877,1945,On the Waterfront,Crime|Drama,1954
1878,1946,Marty,Drama|Romance,1955
1879,1947,West Side Story,Musical|Romance,1961
1880,1948,Tom Jones,Comedy,1963
1881,1949,A Man for All Seasons,Drama,1966
1882,1950,In the Heat of the Night,Drama|Mystery,1967
1883,1951,Oliver!,Musical,1968
1884,1952,Midnight Cowboy,Drama,1969
1885,1953,The French Connection,Action|Crime|Drama|Thriller,1971
1886,1954,Rocky,Action|Drama,1976
1887,1955,Kramer Vs. Kramer,Drama,1979
1888,1956,Ordinary People,Drama,1980
1889,1957,Chariots of Fire,Drama,1981
1890,1958,Terms of Endearment,Comedy|Drama,1983
1891,1959,Out of Africa,Drama|Romance,1985
1892,1960,The Last Emperor,Drama|War,1987
1893,1961,Rain Man,Drama,1988
1894,1962,Driving Miss Daisy,Drama,1989
1895,1963,Take the Money and Run,Comedy,1969
1896,1964,Klute,Drama|Mystery,1971
1897,1965,Repo Man,Comedy|Sci-Fi,1984
1898,1966,Metropolitan,Comedy,1990
1899,1967,Labyrinth,Adventure|Children's|Fantasy,1986
1900,1968,The Breakfast Club,Comedy|Drama,1985
1901,1969,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror,1985
1902,1970,A Nightmare on Elm Street 3: Dream Warriors,Horror,1987
1903,1971,A Nightmare on Elm Street 4: The Dream Master,Horror,1988
1904,1972,A Nightmare on Elm Street 5: The Dream Child,Horror,1989
1905,1973,Freddy's Dead: The Final Nightmare,Horror,1991
1906,1974,Friday the 13th,Horror,1980
1907,1975,Friday the 13th Part 2,Horror,1981
1908,1976,Friday the 13th Part 3: 3D,Horror,1982
1909,1977,Friday the 13th: The Final Chapter,Horror,1984
1910,1978,Friday the 13th Part V: A New Beginning,Horror,1985
1911,1979,Friday the 13th Part VI: Jason Lives,Horror,1986
1912,1980,Friday the 13th Part VII: The New Blood,Horror,1988
1913,1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989
1914,1982,Halloween,Horror,1978
1915,1983,Halloween II,Horror,1981
1916,1984,Halloween III: Season of the Witch,Horror,1983
1917,1985,Halloween 4: The Return of Michael Myers,Horror,1988
1918,1986,Halloween 5: The Revenge of Michael Myers,Horror,1989
1919,1987,Prom Night,Horror,1980
1920,1988,Hello Mary Lou: Prom Night II,Horror,1987
1921,1989,Prom Night III: The Last Kiss,Horror,1989
1922,1990,Prom Night IV: Deliver Us From Evil,Horror,1992
1923,1991,Child's Play,Horror,1988
1924,1992,Child's Play 2,Horror,1990
1925,1993,Child's Play 3,Horror,1992
1926,1994,Poltergeist,Horror|Thriller,1982
1927,1995,Poltergeist II: The Other Side,Horror|Thriller,1986
1928,1996,Poltergeist III,Horror|Thriller,1988
1929,1997,The Exorcist,Horror,1973
1930,1998,Exorcist II: The Heretic,Horror,1977
1931,1999,The Exorcist III,Horror,1990
1932,2000,Lethal Weapon,Action|Comedy|Crime|Drama,1987
1933,2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989
1934,2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992
1935,2003,Gremlins,Comedy|Horror,1984
1936,2004,Gremlins 2: The New Batch,Comedy|Horror,1990
1937,2005,The Goonies,Adventure|Children's|Fantasy,1985
1938,2006,The Mask of Zorro,Action|Adventure|Romance,1998
1939,2007,Polish Wedding,Comedy,1998
1940,2008,The This Worldn the Fireworks,Crime|Drama|Film-Noir,1996
1941,2009,Soylent Green,Sci-Fi|Thriller,1973
1942,2010,Metropolis,Sci-Fi,1926
1943,2011,Back to the Future Part II,Comedy|Sci-Fi,1989
1944,2012,Back to the Future Part III,Comedy|Sci-Fi|Western,1990
1945,2013,The Poseidon Adventure,Action|Adventure,1972
1946,2014,Freaky Friday,Children's|Comedy,1977
1947,2015,The Absent Minded Professor,Children's|Comedy|Fantasy,1961
1948,2016,The Apple Dumpling Gang Rides Again,Children's|Comedy|Western,1979
1949,2017,Babes in Toyland,Children's|Fantasy|Musical,1961
1950,2018,Bambi,Animation|Children's,1942
1951,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),Action|Drama,1954
1952,2020,Dangerous Liaisons,Drama|Romance,1988
1953,2021,Dune,Fantasy|Sci-Fi,1984
1954,2022,The Last Temptation of Christ,Drama,1988
1955,2023,The Godfather: Part III,Action|Crime|Drama,1990
1956,2024,The Rapture,Drama|Mystery,1991
1957,2025,Lolita (1997),Drama|Romance,1997
1958,2026,Disturbing Behavior,Horror|Thriller,1998
1959,2027,Mafia!,Comedy|Crime,1998
1960,2028,Saving Private Ryan,Action|Drama|War,1998
1961,2029,Billy's Hollywood Screen Kiss,Comedy|Romance,1997
1962,2030,East Palace West Palace (Dong gong xi gong),Drama,1997
1963,2031,"$1,000,000 Duck",Children's|Comedy,1971
1964,2032,The Barefoot Executive,Children's|Comedy,1971
1965,2033,The Black Cauldron,Animation|Children's,1985
1966,2034,The Black Hole,Sci-Fi,1979
1967,2035,Blackbeard's Ghost,Children's|Comedy,1968
1968,2036,Blank Check,Children's|Comedy,1994
1969,2037,Candleshoe,Adventure|Children's|Comedy,1977
1970,2038,The Cat from Outer Space,Children's|Comedy|Sci-Fi,1978
1971,2039,Cheetah,Adventure|Children's,1989
1972,2040,The Computer Wore Tennis Shoes,Children's|Comedy,1970
1973,2041,Condorman,Action|Adventure|Children's|Comedy,1981
1974,2042,D2: The Mighty Ducks,Children's|Comedy,1994
1975,2043,Darby O'Gill and the Little People,Adventure|Children's|Fantasy,1959
1976,2044,The Devil and Max Devlin,Comedy,1981
1977,2045,A Far Off Place,Adventure|Children's|Drama|Romance,1993
1978,2046,Flight of the Navigator,Adventure|Children's|Sci-Fi,1986
1979,2047,The Gnome-Mobile,Children's,1967
1980,2048,The Great Mouse Detective,Animation|Children's,1986
1981,2049,The Happiest Millionaire,Comedy|Musical,1967
1982,2050,Herbie Goes Bananas,Adventure|Children's|Comedy,1980
1983,2051,Herbie Goes to Monte Carlo,Adventure|Children's|Comedy,1977
1984,2052,Hocus Pocus,Children's|Comedy,1993
1985,2053,"Honey, I Blew Up the Kid",Children's|Comedy|Sci-Fi,1992
1986,2054,"Honey, I Shrunk the Kids",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1989
1987,2055,Hot Lead and Cold Feet,Comedy|Western,1978
1988,2056,In Search of the Castaways,Adventure|Children's,1962
1989,2057,The Incredible Journey,Adventure|Children's,1963
1990,2058,The Negotiator,Action|Thriller,1998
1991,2059,The Parent Trap (1998),Children's|Drama,1998
1992,2060,BASEketball,Comedy,1998
1993,2061,Full Tilt Boogie,Documentary,1997
1994,2062,The Governess,Drama|Romance,1998
1995,2063,Seventh Heaven (Le Septième ciel),Drama|Romance,1997
1996,2064,Roger & Me,Comedy|Documentary,1989
1997,2065,The Purple Rose of Cairo,Comedy|Drama|Romance,1985
1998,2066,Out of the Past,Film-Noir,1947
1999,2067,Doctor Zhivago,Drama|Romance|War,1965
2000,2068,Fanny and Alexander,Drama,1982
2001,2069,The Trip to Bountiful,Drama,1985
2002,2070,Tender Mercies,Drama,1983
2003,2071,And the Band Played On,Drama,1993
2004,2072,The 'burbs,Comedy,1989
2005,2073,Fandango,Comedy,1985
2006,2074,The Night Porter (Il Portiere di notte),Drama,1974
2007,2075,Mephisto,Drama|War,1981
2008,2076,Blue Velvet,Drama|Mystery,1986
2009,2077,The Journey of Natty Gann,Adventure|Children's,1985
2010,2078,The Jungle Book (1967),Animation|Children's|Comedy|Musical,1967
2011,2079,Kidnapped,Children's|Drama,1960
2012,2080,Lady and the Tramp,Animation|Children's|Comedy|Musical|Romance,1955
2013,2081,The Little Mermaid,Animation|Children's|Comedy|Musical|Romance,1989
2014,2082,The Mighty Ducks,Children's|Comedy,1992
2015,2083,The Muppet Christmas Carol,Children's|Musical,1992
2016,2084,Newsies,Children's|Musical,1992
2017,2085,101 Dalmatians (1961),Animation|Children's,1961
2018,2086,One Magic Christmas,Drama|Fantasy,1985
2019,2087,Peter Pan,Animation|Children's|Fantasy|Musical,1953
2020,2088,Popeye,Adventure|Comedy|Musical,1980
2021,2089,The Rescuers Down Under,Animation|Children's,1990
2022,2090,The Rescuers,Animation|Children's,1977
2023,2091,Return from Witch Mountain,Children's|Sci-Fi,1978
2024,2092,The Return of Jafar,Animation|Children's|Musical,1993
2025,2093,Return to Oz,Adventure|Children's|Fantasy|Sci-Fi,1985
2026,2094,The Rocketeer,Action|Adventure|Sci-Fi,1991
2027,2095,The Shaggy D.A.,Children's|Comedy,1976
2028,2096,Sleeping Beauty,Animation|Children's|Musical,1959
2029,2097,Something Wicked This Way Comes,Children's|Horror,1983
2030,2098,Son of Flubber,Children's|Comedy,1963
2031,2099,Song of the South,Adventure|Animation|Children's|Musical,1946
2032,2100,Splash,Comedy|Fantasy|Romance,1984
2033,2101,Squanto: A Warrior's Tale,Adventure|Drama,1994
2034,2102,Steamboat Willie,Animation|Children's|Comedy|Musical,1940
2035,2103,Tall Tale,Adventure|Children's,1994
2036,2104,Tex,Drama,1982
2037,2105,Tron,Action|Adventure|Fantasy|Sci-Fi,1982
2038,2106,Swing Kids,Drama|War,1993
2039,2107,Halloween: H20,Horror|Thriller,1998
2040,2108,L.A. Story,Comedy|Romance,1991
2041,2109,The Jerk,Comedy,1979
2042,2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982
2043,2111,The Man with Two Brains,Comedy,1983
2044,2112,Grand Canyon,Crime|Drama,1991
2045,2113,Graveyard Shift,Horror|Thriller,1990
2046,2114,The Outsiders,Drama,1983
2047,2115,Indiana Jones and the Temple of Doom,Action|Adventure,1984
2048,2116,The Lord of the Rings,Adventure|Animation|Children's|Sci-Fi,1978
2049,2117,Nineteen Eighty-Four,Drama|Sci-Fi,1984
2050,2118,The Dead Zone,Horror|Thriller,1983
2051,2119,Maximum Overdrive,Horror,1986
2052,2120,Needful Things,Drama|Horror,1993
2053,2121,Cujo,Horror|Thriller,1983
2054,2122,Children of the Corn,Horror|Thriller,1984
2055,2123,All Dogs Go to Heaven,Animation|Children's,1989
2056,2124,The Addams Family,Comedy,1991
2057,2125,Ever After: A Cinderella Story,Drama|Romance,1998
2058,2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998
2059,2127,"First Love, Last Rites",Drama|Romance,1997
2060,2128,Safe Men,Comedy,1998
2061,2129,The Saltmen of Tibet,Documentary,1997
2062,2130,Atlantic City,Crime|Drama|Romance,1980
2063,2131,Autumn Sonata (Höstsonaten ),Drama,1978
2064,2132,Who's Afraid of Virginia Woolf?,Drama,1966
2065,2133,Adventures in Babysitting,Adventure|Comedy,1987
2066,2134,Weird Science,Comedy,1985
2067,2135,Doctor Dolittle (1967),Adventure|Musical,1967
2068,2136,The Nutty Professor (1963),Comedy,1963
2069,2137,Charlotte's Web,Animation|Children's,1973
2070,2138,Watership Down,Animation|Children's|Drama|Fantasy,1978
2071,2139,The Secret of NIMH,Animation|Children's,1982
2072,2140,The Dark Crystal,Children's|Fantasy|Sci-Fi,1982
2073,2141,An American Tail,Animation|Children's|Comedy,1986
2074,2142,An American Tail: Fievel Goes West,Animation|Children's|Comedy,1991
2075,2143,Legend,Adventure|Fantasy|Romance,1985
2076,2144,Sixteen Candles,Comedy,1984
2077,2145,Pretty in Pink,Comedy|Drama|Romance,1986
2078,2146,St. Elmo's Fire,Drama|Romance,1985
2079,2147,The Clan of the Cave Bear,Drama,1986
2080,2148,House,Comedy|Horror,1986
2081,2149,House II: The Second Story,Comedy|Horror,1987
2082,2150,The Gods Must Be Crazy,Comedy,1980
2083,2151,The Gods Must Be Crazy II,Comedy,1989
2084,2152,Air Bud: Golden Receiver,Children's|Comedy,1998
2085,2153,The Avengers,Action|Adventure,1998
2086,2154,How Stella Got Her Groove Back,Drama|Romance,1998
2087,2155,The Slums of Beverly Hills,Comedy,1998
2088,2156,The Best Man (Il Testimone dello sposo),Comedy|Drama,1997
2089,2157,The Chambermaid on the Titanic,Romance,1998
2090,2158,"Henry: Portrait of a Serial Killer, Part 2",Crime|Horror,1996
2091,2159,Henry: Portrait of a Serial Killer,Crime|Horror,1990
2092,2160,Rosemary's Baby,Horror|Thriller,1968
2093,2161,The NeverEnding Story,Adventure|Children's|Fantasy,1984
2094,2162,The NeverEnding Story II: The Next Chapter,Adventure|Children's|Fantasy,1990
2095,2163,Attack of the Killer Tomatoes!,Comedy|Horror,1980
2096,2164,Surf Nazis Must Die,Drama,1987
2097,2165,Your Friends and Neighbors,Drama,1998
2098,2166,Return to Paradise,Drama|Romance,1998
2099,2167,Blade,Action|Adventure|Horror,1998
2100,2168,Dance with Me,Drama|Romance,1998
2101,2169,Dead Man on Campus,Comedy,1998
2102,2170,Wrongfully Accused,Action|Comedy,1998
2103,2171,"Next Stop, Wonderland",Comedy|Drama|Romance,1998
2104,2172,The Strike! (a.k.a. All I Wanna Do Hairy Bird),Comedy,1998
2105,2173,The Navigator: A Mediaeval Odyssey,Adventure|Fantasy|Sci-Fi,1988
2106,2174,Beetlejuice,Comedy|Fantasy,1988
2107,2175,Déjà Vu,Drama|Romance,1997
2108,2176,Rope,Thriller,1948
2109,2177,Family Plot,Comedy|Thriller,1976
2110,2178,Frenzy,Thriller,1972
2111,2179,Topaz,Thriller,1969
2112,2180,Torn Curtain,Thriller,1966
2113,2181,Marnie,Thriller,1964
2114,2182,The Wrong Man,Drama|Film-Noir|Thriller,1956
2115,2183,The Man Who Knew Too Much (1956),Thriller,1956
2116,2184,The Trouble with Harry,Mystery|Thriller,1955
2117,2185,I Confess,Thriller,1953
2118,2186,Strangers on a Train,Film-Noir|Thriller,1951
2119,2187,Stage Fright,Mystery|Thriller,1950
2120,2188,54,Drama,1998
2121,2189,I Married A Strange Person,Animation,1997
2122,2190,Why Do Fools Fall In Love?,Drama,1998
2123,2191,A Merry War,Comedy,1997
2124,2192,See the Sea (Regarde la mer),Drama,1997
2125,2193,Willow,Action|Adventure|Fantasy,1988
2126,2194,The Untouchables,Action|Crime|Drama,1987
2127,2195,Dirty Work,Comedy,1998
2128,2196,Knock Off,Action,1998
2129,2197,Firelight,Drama,1997
2130,2198,Modulations,Documentary,1998
2131,2199,Phoenix,Crime|Drama,1998
2132,2200,Under Capricorn,Drama,1949
2133,2201,The Paradine Case,Drama,1947
2134,2202,Lifeboat,Drama|Thriller|War,1944
2135,2203,Shadow of a Doubt,Film-Noir|Thriller,1943
2136,2204,Saboteur,Thriller,1942
2137,2205,Mr. & Mrs. Smith,Comedy,1941
2138,2206,Suspicion,Mystery|Thriller,1941
2139,2207,Jamaica Inn,Drama,1939
2140,2208,The Lady Vanishes,Comedy|Mystery|Romance|Thriller,1938
2141,2209,Young and Innocent,Crime|Thriller,1937
2142,2210,Sabotage,Thriller,1936
2143,2211,Secret Agent,Thriller,1936
2144,2212,The Man Who Knew Too Much (1934),Thriller,1934
2145,2213,Waltzes from Vienna,Comedy|Musical,1933
2146,2214,Number Seventeen,Thriller,1932
2147,2215,Rich and Strange,Comedy|Romance,1932
2148,2216,The Skin Game,Drama,1931
2149,2217,Elstree Calling,Comedy|Musical,1930
2150,2218,Juno and Paycock,Drama,1930
2151,2219,Murder!,Mystery|Thriller,1930
2152,2220,The Manxman,Drama,1929
2153,2221,Blackmail,Thriller,1929
2154,2222,Champagne,Comedy,1928
2155,2223,The Farmer's Wife,Comedy,1928
2156,2224,Downhill,Drama,1927
2157,2225,Easy Virtue,Drama,1927
2158,2226,The Ring,Drama,1927
2159,2227,The Lodger,Thriller,1926
2160,2228,The Mountain Eagle,Drama,1926
2161,2229,The Pleasure Garden,Drama,1925
2162,2230,Always Tell Your Wife,Comedy,1923
2163,2231,Rounders,Crime|Drama,1998
2164,2232,Cube,Sci-Fi|Thriller,1997
2165,2233,Digging to China,Drama,1998
2166,2234,Let's Talk About Sex,Drama,1998
2167,2235,One Man's Hero,Drama|War,1999
2168,2236,Simon Birch,Drama,1998
2169,2237,Without Limits,Drama,1998
2170,2238,Seven Beauties (Pasqualino Settebellezze),Comedy|Drama,1976
2171,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975
2172,2240,My Bodyguard,Drama,1980
2173,2241,Class,Comedy,1983
2174,2242,"Grandview, U.S.A.",Drama,1984
2175,2243,Broadcast News,Comedy|Drama|Romance,1987
2176,2244,The Allnighter,Comedy|Romance,1987
2177,2245,Working Girl,Comedy|Drama,1988
2178,2246,Stars and Bars,Comedy,1988
2179,2247,Married to the Mob,Comedy,1988
2180,2248,Say Anything...,Comedy|Drama|Romance,1989
2181,2249,My Blue Heaven,Comedy,1990
2182,2250,Men Don't Leave,Drama,1990
2183,2251,The Cabinet of Dr. Ramirez,Comedy,1991
2184,2252,Hero,Comedy|Drama,1992
2185,2253,Toys,Action|Comedy|Fantasy,1992
2186,2254,Choices,Drama,1981
2187,2255,Young Doctors in Love,Comedy,1982
2188,2256,Parasite,Horror|Sci-Fi,1982
2189,2257,No Small Affair,Comedy|Romance,1984
2190,2258,Master Ninja I,Action,1984
2191,2259,Blame It on Rio,Comedy|Romance,1984
2192,2260,Wisdom,Action|Crime,1986
2193,2261,One Crazy Summer,Comedy,1986
2194,2262,About Last Night...,Comedy|Drama|Romance,1986
2195,2263,The Seventh Sign,Thriller,1988
2196,2264,We're No Angels,Drama,1989
2197,2265,Nothing But Trouble,Adventure|Comedy,1991
2198,2266,The Butcher's Wife,Comedy|Romance,1991
2199,2267,Mortal Thoughts,Mystery|Thriller,1991
2200,2268,A Few Good Men,Crime|Drama,1992
2201,2269,Indecent Proposal,Drama,1993
2202,2270,A Century of Cinema,Documentary,1994
2203,2271,Permanent Midnight,Drama,1998
2204,2272,One True Thing,Drama,1998
2205,2273,Rush Hour,Action|Thriller,1998
2206,2274,Lilian's Story,Drama,1995
2207,2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998
2208,2276,A Soldier's Daughter Never Cries,Drama,1998
2209,2277,Somewhere in the City,Drama,1997
2210,2278,Ronin,Action|Crime|Thriller,1998
2211,2279,Urban Legend,Horror|Thriller,1998
2212,2280,Clay Pigeons,Crime,1998
2213,2281,Monument Ave.,Crime,1998
2214,2282,Pecker,Comedy|Drama,1998
2215,2283,The Sheltering Sky,Drama,1990
2216,2284,Bandit Queen,Drama,1994
2217,2285,If....,Drama,1968
2218,2286,The Fiendish Plot of Dr. Fu Manchu,Comedy,1980
2219,2287,Them!,Sci-Fi|Thriller|War,1954
2220,2288,The Thing,Action|Horror|Sci-Fi|Thriller,1982
2221,2289,The Player,Comedy|Drama,1992
2222,2290,Stardust Memories,Comedy|Drama,1980
2223,2291,Edward Scissorhands,Drama|Romance,1990
2224,2292,Overnight Delivery,Romance,1996
2225,2293,Shadrach,Drama,1998
2226,2294,Antz,Animation|Children's,1998
2227,2295,The Impostors,Comedy,1998
2228,2296,A Night at the Roxbury,Comedy,1998
2229,2297,What Dreams May Come,Drama|Romance,1998
2230,2298,Strangeland,Thriller,1998
2231,2299,The Battle of the Sexes,Comedy,1959
2232,2300,The Producers,Comedy|Musical,1968
2233,2301,History of the World: Part I,Comedy,1981
2234,2302,My Cousin Vinny,Comedy,1992
2235,2303,Nashville,Drama|Musical,1975
2236,2304,Love Is the Devil,Drama,1998
2237,2305,Slam,Drama,1998
2238,2306,Holy Man,Comedy,1998
2239,2307,One Tough Cop,Action|Drama,1998
2240,2308,Detroit 9000,Action|Crime,1973
2241,2309,The Inheritors (Die Siebtelbauern),Drama,1998
2242,2310,The Mighty,Drama,1998
